2004-03-01 00:00:00,9.039381
2004-03-01 00:05:00,7.252936
2004-03-01 00:10:00,8.559824
2004-03-01 00:15:00,6.713757
2004-03-01 00:20:00,5.649813
2004-03-01 00:25:00,9.853424
2004-03-01 00:30:00,8.131288
2004-03-01 00:35:00,9.20188
2004-03-01 00:40:00,10.035088
2004-03-01 00:45:00,12.228253
2004-03-01 00:50:00,10.096973
2004-03-01 00:55:00,8.695576
2004-03-01 01:00:00,9.859419
2004-03-01 01:05:00,15.437467
2004-03-01 01:10:00,8.973448
2004-03-01 01:15:00,9.258765
2004-03-01 01:20:00,10.175296
2004-03-01 01:25:00,9.237672
2004-03-01 01:30:00,8.641893
2004-03-01 01:35:00,9.269184
2004-03-01 01:40:00,9.211917
2004-03-01 01:45:00,8.331117
2004-03-01 01:50:00,8.091525
2004-03-01 01:55:00,7.087955
2004-03-01 02:00:00,7.34948
2004-03-01 02:05:00,12.404968
2004-03-01 02:10:00,13.626555
2004-03-01 02:15:00,13.3244
2004-03-01 02:20:00,15.296189
2004-03-01 02:25:00,15.527288
2004-03-01 02:30:00,15.055837
2004-03-01 02:35:00,14.832331
2004-03-01 02:40:00,15.982755
2004-03-01 02:45:00,18.545605
2004-03-01 02:50:00,19.591688
2004-03-01 02:55:00,18.467808
2004-03-01 03:00:00,17.539125
2004-03-01 03:05:00,17.364899
2004-03-01 03:10:00,17.22992
2004-03-01 03:15:00,15.178003
2004-03-01 03:20:00,18.69776
2004-03-01 03:25:00,17.428592
2004-03-01 03:30:00,16.954653
2004-03-01 03:35:00,16.971331
2004-03-01 03:40:00,17.019675
2004-03-01 03:45:00,16.047085
2004-03-01 03:50:00,14.949779
2004-03-01 03:55:00,16.179883
2004-03-01 04:00:00,15.683584
2004-03-01 04:05:00,16.102179
2004-03-01 04:10:00,16.194733
2004-03-01 04:15:00,16.457384
2004-03-01 04:20:00,11.212216
2004-03-01 04:25:00,11.187568
2004-03-01 04:30:00,11.505853
2004-03-01 04:35:00,10.423888
2004-03-01 04:40:00,12.353032
2004-03-01 04:45:00,12.226472
2004-03-01 04:50:00,14.612869
2004-03-01 04:55:00,14.693336
2004-03-01 05:00:00,14.219648
2004-03-01 05:05:00,13.032611
2004-03-01 05:10:00,12.099803
2004-03-01 05:15:00,10.466333
2004-03-01 05:20:00,10.413269
2004-03-01 05:25:00,9.805947
2004-03-01 05:30:00,12.723501
2004-03-01 05:35:00,11.580405
2004-03-01 05:40:00,12.684264
2004-03-01 05:45:00,12.244861
2004-03-01 05:50:00,14.20212
2004-03-01 05:55:00,13.635197
2004-03-01 06:00:00,14.04412
2004-03-01 06:05:00,11.764963
2004-03-01 06:10:00,11.374533
2004-03-01 06:15:00,14.342323
2004-03-01 06:20:00,12.949443
2004-03-01 06:25:00,14.062637
2004-03-01 06:30:00,13.255651
2004-03-01 06:35:00,11.332635
2004-03-01 06:40:00,12.39384
2004-03-01 06:45:00,12.963448
2004-03-01 06:50:00,12.696677
2004-03-01 06:55:00,13.898693
2004-03-01 07:00:00,10.859531
2004-03-01 07:05:00,9.400568
2004-03-01 07:10:00,7.051757
2004-03-01 07:15:00,8.296125
2004-03-01 07:20:00,9.742568
2004-03-01 07:25:00,9.334157
2004-03-01 07:30:00,11.964296
2004-03-01 07:35:00,12.055075
2004-03-01 07:40:00,10.345219
2004-03-01 07:45:00,8.282288
2004-03-01 07:50:00,11.447488
2004-03-01 07:55:00,9.959205
2004-03-01 08:00:00,9.804632
2004-03-01 08:05:00,9.328733
2004-03-01 08:10:00,10.638365
2004-03-01 08:15:00,8.510451
2004-03-01 08:20:00,14.755205
2004-03-01 08:25:00,11.195251
2004-03-01 08:30:00,17.389453
2004-03-01 08:35:00,12.062019
2004-03-01 08:40:00,10.632616
2004-03-01 08:45:00,9.226901
2004-03-01 08:50:00,9.593749
2004-03-01 08:55:00,7.244219
2004-03-01 09:00:00,6.999592
2004-03-01 09:05:00,6.045867
2004-03-01 09:10:00,8.538549
2004-03-01 09:15:00,8.709563
2004-03-01 09:20:00,9.097635
2004-03-01 09:25:00,8.431683
2004-03-01 09:30:00,8.440003
2004-03-01 09:35:00,11.042805
2004-03-01 09:40:00,10.685923
2004-03-01 09:45:00,9.089859
2004-03-01 09:50:00,9.2872
2004-03-01 09:55:00,8.044829
2004-03-01 10:00:00,6.589997
2004-03-01 10:05:00,6.179747
2004-03-01 10:10:00,6.827107
2004-03-01 10:15:00,7.719648
2004-03-01 10:20:00,9.763925
2004-03-01 10:25:00,7.854976
2004-03-01 10:30:00,6.481021
2004-03-01 10:35:00,7.157189
2004-03-01 10:40:00,8.712483
2004-03-01 10:45:00,8.100597
2004-03-01 10:50:00,8.197229
2004-03-01 10:55:00,5.89968
2004-03-01 11:00:00,6.825573
2004-03-01 11:05:00,11.621765
2004-03-01 11:10:00,11.566352
2004-03-01 11:15:00,9.926824
2004-03-01 11:20:00,4.446987
2004-03-01 11:25:00,9.711077
2004-03-01 11:30:00,6.130712
2004-03-01 11:35:00,5.339456
2004-03-01 11:40:00,4.947496
2004-03-01 11:45:00,3.997883
2004-03-01 11:50:00,4.560805
2004-03-01 11:55:00,3.381488
2004-03-01 12:00:00,3.836309
2004-03-01 12:05:00,3.60928
2004-03-01 12:10:00,3.933229
2004-03-01 12:15:00,3.719896
2004-03-01 12:20:00,4.490867
2004-03-01 12:25:00,3.576973
2004-03-01 12:30:00,3.975589
2004-03-01 12:35:00,3.457317
2004-03-01 12:40:00,3.096496
2004-03-01 12:45:00,3.109571
2004-03-01 12:50:00,2.438509
2004-03-01 12:55:00,2.713731
2004-03-01 13:00:00,2.794725
2004-03-01 13:05:00,3.004539
2004-03-01 13:10:00,3.00216
2004-03-01 13:15:00,3.722219
2004-03-01 13:20:00,3.332293
2004-03-01 13:25:00,2.740901
2004-03-01 13:30:00,3.355232
2004-03-01 13:35:00,2.941563
2004-03-01 13:40:00,4.094195
2004-03-01 13:45:00,3.12304
2004-03-01 13:50:00,2.932717
2004-03-01 13:55:00,3.091331
2004-03-01 14:00:00,5.016019
2004-03-01 14:05:00,8.147037
2004-03-01 14:10:00,5.968181
2004-03-01 14:15:00,6.154211
2004-03-01 14:20:00,6.318376
2004-03-01 14:25:00,5.94536
2004-03-01 14:30:00,8.028664
2004-03-01 14:35:00,33.054229
2004-03-01 14:40:00,43.555472
2004-03-01 14:45:00,29.736629
2004-03-01 14:50:00,36.522509
2004-03-01 14:55:00,13.977685
2004-03-01 15:00:00,15.783891
2004-03-01 15:05:00,15.31188
2004-03-01 15:10:00,9.637739
2004-03-01 15:15:00,6.682131
2004-03-01 15:20:00,6.226456
2004-03-01 15:25:00,4.644187
2004-03-01 15:30:00,6.005427
2004-03-01 15:35:00,4.761397
2004-03-01 15:40:00,6.439005
2004-03-01 15:45:00,6.370379
2004-03-01 15:50:00,5.541261
2004-03-01 15:55:00,6.720784
2004-03-01 16:00:00,5.634296
2004-03-01 16:05:00,4.424003
2004-03-01 16:10:00,5.200099
2004-03-01 16:15:00,5.459107
2004-03-01 16:20:00,7.643037
2004-03-01 16:25:00,7.934448
2004-03-01 16:30:00,7.244827
2004-03-01 16:35:00,8.05716
2004-03-01 16:40:00,6.742341
2004-03-01 16:45:00,7.020272
2004-03-01 16:50:00,7.956213
2004-03-01 16:55:00,6.36148
2004-03-01 17:00:00,7.594077
2004-03-01 17:05:00,7.805728
2004-03-01 17:10:00,8.889003
2004-03-01 17:15:00,10.951195
2004-03-01 17:20:00,14.381571
2004-03-01 17:25:00,15.529184
2004-03-01 17:30:00,16.575589
2004-03-01 17:35:00,18.428883
2004-03-01 17:40:00,16.556232
2004-03-01 17:45:00,19.635304
2004-03-01 17:50:00,11.741483
2004-03-01 17:55:00,24.650307
2004-03-01 18:00:00,27.472011
2004-03-01 18:05:00,18.398611
2004-03-01 18:10:00,11.298661
2004-03-01 18:15:00,7.247096
2004-03-01 18:20:00,6.536088
2004-03-01 18:25:00,8.354293
2004-03-01 18:30:00,13.977472
2004-03-01 18:35:00,14.464408
2004-03-01 18:40:00,16.152621
2004-03-01 18:45:00,18.458653
2004-03-01 18:50:00,30.094387
2004-03-01 18:55:00,29.050125
2004-03-01 19:00:00,28.903872
2004-03-01 19:05:00,35.438973
2004-03-01 19:10:00,29.447144
2004-03-01 19:15:00,23.214283
2004-03-01 19:20:00,24.972368
2004-03-01 19:25:00,30.615552
2004-03-01 19:30:00,19.736147
2004-03-01 19:35:00,23.379477
2004-03-01 19:40:00,17.415507
2004-03-01 19:45:00,12.767347
2004-03-01 19:50:00,15.689784
2004-03-01 19:55:00,13.702171
2004-03-01 20:00:00,13.747584
2004-03-01 20:05:00,16.430859
2004-03-01 20:10:00,14.535861
2004-03-01 20:15:00,15.086291
2004-03-01 20:20:00,16.265765
2004-03-01 20:25:00,17.487307
2004-03-01 20:30:00,23.726163
2004-03-01 20:35:00,29.086037
2004-03-01 20:40:00,18.582949
2004-03-01 20:45:00,15.856944
2004-03-01 20:50:00,17.887408
2004-03-01 20:55:00,15.093157
2004-03-01 21:00:00,14.704563
2004-03-01 21:05:00,14.948597
2004-03-01 21:10:00,15.891515
2004-03-01 21:15:00,22.778531
2004-03-01 21:20:00,23.40804
2004-03-01 21:25:00,22.028984
2004-03-01 21:30:00,24.308347
2004-03-01 21:35:00,16.870389
2004-03-01 21:40:00,17.622048
2004-03-01 21:45:00,22.166083
2004-03-01 21:50:00,23.796741
2004-03-01 21:55:00,25.473621
2004-03-01 22:00:00,23.256296
2004-03-01 22:05:00,36.899731
2004-03-01 22:10:00,25.818357
2004-03-01 22:15:00,23.807397
2004-03-01 22:20:00,23.358219
2004-03-01 22:25:00,23.405299
2004-03-01 22:30:00,22.807643
2004-03-01 22:35:00,28.929347
2004-03-01 22:40:00,18.105472
2004-03-01 22:45:00,16.169176
2004-03-01 22:50:00,21.660245
2004-03-01 22:55:00,24.721544
2004-03-01 23:00:00,16.511029
2004-03-01 23:05:00,16.354216
2004-03-01 23:10:00,18.431693
2004-03-01 23:15:00,18.475072
2004-03-01 23:20:00,24.823581
2004-03-01 23:25:00,24.229376
2004-03-01 23:30:00,23.446464
2004-03-01 23:35:00,34.131128
2004-03-01 23:40:00,32.256171
2004-03-01 23:45:00,26.113179
2004-03-01 23:50:00,22.624008
2004-03-01 23:55:00,26.987725
2004-03-02 00:00:00,20.030213
2004-03-02 00:05:00,21.452651
2004-03-02 00:10:00,22.301917
2004-03-02 00:15:00,17.392755
2004-03-02 00:20:00,17.250083
2004-03-02 00:25:00,14.208096
2004-03-02 00:30:00,15.468331
2004-03-02 00:35:00,16.978779
2004-03-02 00:40:00,15.130163
2004-03-02 00:45:00,14.797176
2004-03-02 00:50:00,14.8092
2004-03-02 00:55:00,12.675397
2004-03-02 01:00:00,16.287352
2004-03-02 01:05:00,22.728429
2004-03-02 01:10:00,17.567128
2004-03-02 01:15:00,18.254568
2004-03-02 01:20:00,15.444491
2004-03-02 01:25:00,15.108571
2004-03-02 01:30:00,16.070597
2004-03-02 01:35:00,17.335419
2004-03-02 01:40:00,16.293227
2004-03-02 01:45:00,16.2114
2004-03-02 01:50:00,14.247229
2004-03-02 01:55:00,13.436488
2004-03-02 02:00:00,12.828669
2004-03-02 02:05:00,16.059536
2004-03-02 02:10:00,17.290083
2004-03-02 02:15:00,17.791648
2004-03-02 02:20:00,20.819032
2004-03-02 02:25:00,20.317835
2004-03-02 02:30:00,19.466515
2004-03-02 02:35:00,27.814312
